Calf ID,Diet,Sampling_date,Antibiotic_bef_aft,Farm,Acetic acid (mM),Propionic acid (mM),Butyric acid (mM),Isobutyric acid (mM),Valeric acid (mM),Isovaleric acid (mM),Total SCFA (mM),Acetic acid (%),Propionic acid (%),Butyric acid (%),Isobutyric acid (%),Valeric acid (%),Isovaleric acid (%),Acetate:Propionate,Total scours score,Body weight gain (kg),Hip height gain (cm),Body girth gain (cm),Average daily gain (kg),Total serum protein (g/L),"MR (DM intake, kg) ","Starter (DM intake, kg) ",Total DM intake (kg) ,Total CP intake (kg),Total ME intake (MJ) ,"MR (DM intake of total, %) ","MR (CP intake of total, %) ","MR (ME intake of total, %) ","MR (DM intake, % of initial BW)","MR (DM intake, kg), wk ","Starter (DM intake, kg), wk","Total DM intake (kg), wk ","Total CP intake (kg), wk ","Total ME intake (MJ), wk ","MR (DM intake of total, %), wk ","MR (CP intake of total, %), wk ","MR (ME intake of total, %), wk ","MR (DM intake, % of initial BW), wk ",Ruminococcaceae UCG-005,Lachnospiraceae unclassified,Bacteroides,Blautia,Alloprevotella,Muribaculaceae unc 1,Rikenellaceae RC9 gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R7 group,Ruminococcaceae UCG-014,Fusobacterium,Porphyromonadaceae unc,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 unc,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae unc,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Clostridiales family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae Ga6A1 group,Ruminococcaceae unc,Desulfovibrio,Erysipelotrichaceae unc 1,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae unc 1,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 unc rumen,Lachnospiraceae unc 2,Catenibacterium,Clostridiales vadinbb60 group unc,Eubacterium nodatum group,Prevotellaceae unc,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA-900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Erysipelotrichaceae unc 2,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae unc 2,Bacteroidales unclassified,Intestinimonas,Escherichia Shigella,Ruminococcus 2,Enterobacteriaceae,Bacteroidales unc,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Other
223,HA,2017-10-19,Pre_AB,Ohau,,,,,,,,,,,,,,,0,52,19,24,0.619047619,44.57812233,1.075788018,0.2508675,1.326655518,0.324369331,25.59990341,0.810902305,0.845130181,0.865256205,17.35575858,1.284582429,0.399645,1.684227429,0.415005179,31.94467096,0.769617644,0.808451529,0.831810623,20.7242525,11.10596088,5.200704552,2.642069157,3.003615463,3.865764346,4.320014833,4.199499397,4.440530268,2.957263373,4.959673681,3.105590062,2.169277834,1.983869473,0.064892927,0,1.066098081,0.713822193,0.760174284,0.991934736,0.704551775,2.846018355,5.163622879,0,0.843608047,0.34300547,2.150736998,0.324464633,1.307128952,0.24103087,1.001205154,3.958468527,0.04635209,0.407898396,0.222490034,0,0.593306758,0,0.083433763,0.695281357,0.556225086,0.34300547,0,0.936312228,0.120515435,0.259571707,0.797255956,0.101974599,0.092704181,0.556225086,0.139056271,0.04635209,0.101974599,0.463520905,2.317604524,0,0,0.53768425,0.083433763,0.231760452,0,0,0.074163345,0.185408362,2.762584593,0.621118012,0,0.611847594,0.055622509,0,0.509872995,0.852878465,0.055622509,0.14832669,0,0,0.027811254,0,0,0.463520905,0,0,0.027811254,0.491332159,0.185408362,0.222490034,0.101974599,0,0.04635209,0.222490034,0,0.064892927,0.120515435,0.101974599,0,0,0,0,0,0.231760452,0,0,0.092704181,0,0.120515435,0.213219616,0,5.219245388
226,HA,2017-10-19,Pre_AB,Ohau,87.71738148,17.5373377,8.007693501,0.973577287,0.981353588,0.578657123,115.8497069,75.71653293,15.13800783,6.912139629,0.840379586,0.84709199,0.499489501,5.012421799,2,52,14,25,0.619047619,61.13811061,0.971639643,0.228613125,1.200252768,0.287926337,23.14949072,0.809529183,0.843957776,0.864211679,17.06449668,1.132813071,0.3903075,1.523120571,0.373701004,28.69134927,0.744702265,0.787337614,0.813077567,19.8951176,20.9327455,17.1118603,8.964384509,4.737206086,0.708852006,2.359958506,1.253457815,3.064488243,1.789419087,1.828319502,1.685684647,4.166666667,1.707295989,0.151279391,0.108056708,0.159923928,2.675484094,0.566217151,0.911998617,1.171334716,0.216113416,1.192946058,0.479771784,1.054633472,0.203146611,1.357192254,0.10373444,0.203146611,0.116701245,0.605117566,1.18862379,0.18153527,0.224757953,0.069156293,0,0.064834025,0.108056708,0.034578147,0.380359613,0.864453665,0.142634855,0,0.272302905,0.064834025,0.544605809,0,0.644017981,0.159923928,0.121023513,0,0.017289073,0.168568465,0.034578147,0.02593361,0.479771784,0.095089903,0.31120332,0.069156293,0.371715076,0.229080221,0,0.138312586,0.056189488,0.056189488,0.220435685,0,0.505705394,0,0,0,0,0.194502075,0.332814661,0.086445367,0.056189488,0,0,0,0.216113416,0,0.250691563,0.05186722,0.05186722,0.142634855,0.060511757,0.082123098,0.462482711,0.31120332,0,0.414937759,1.491182573,0.142634855,0,0,0,0,0.012966805,0.458160443,0.034578147,0.423582296,0.172890733,0.086445367,0,0.090767635,0.034578147,0,4.90577455
230,HA,2017-10-19,Pre_AB,Ohau,,,,,,,,,,,,,,,0,51.5,15,28,0.613095238,48.58169063,0.827895847,0.326197324,1.154093171,0.285712134,21.53158869,0.717356162,0.763579792,0.791691488,16.89204152,1.010903357,0.5359725,1.546875857,0.371768901,28.184122,0.656133127,0.707912828,0.740172257,20.6260504,14.85376916,4.453393807,20.51923678,6.275414451,0.019549578,0.101657804,0.031279324,11.74929622,3.655771035,0.031279324,0.183766031,4.250078198,0,9.618392243,0.023459493,0.203315608,0,0.043009071,0,0.652955896,0.265874257,0.410541132,1.07131686,1.900218955,0,2.983265561,0,0,0.125117297,0.015639662,2.334219581,0.031279324,1.634344698,0.121207382,0,0,0.28933375,0,0.226775102,0,0.136847044,0,0.093837973,0.011729747,0.097747889,0.496559274,0,0.027369409,1.024397873,0.547388176,0,0.179856115,0,0,0,0,0,0,0,0,0,0.14075696,0.074288395,0.781983109,0.523928683,0.015639662,0.387081639,0,0,0,0,0,0.089928058,0,0.132937129,0,0.117297466,0.03518924,0,1.583515796,0,0,0.152486706,0,0.144666875,0,0.731154207,0.082108226,0,0,0.015639662,0,0,0,0.054738818,0.066468564,0,0,0.054738818,0.089928058,0.109477635,0.625586487,0,0,0,0.136847044,3.163121677
231,HA,2017-10-19,Pre_AB,Ohau,22.47448633,5.266339173,2.145713149,1.464496853,0.646332689,1.180818964,33.14470644,67.80716666,15.88892991,6.47377328,4.418493963,1.950032926,3.562617054,4.240469119,7,45,15,21,0.535714286,43.46611212,0.929566785,0.220743228,1.150310013,0.249658493,22.17499948,0.808101098,0.842737678,0.863124264,17.66741807,1.118809929,0.3716325,1.490442429,0.366256088,28.14624331,0.771918987,0.808454562,0.830765688,21.2641879,20.6331636,14.87159619,5.163825548,1.510958601,3.547708656,1.74341377,4.311489927,0.442771751,2.368828869,2.977640027,4.150985167,3.863183529,2.883551029,0.033207881,0.154970113,0,1.605047598,1.427938897,0.99623644,0.940889971,0.265663051,0.022138588,1.001771087,1.505423954,0.940889971,0.243524463,0,0.763781271,0.132831525,1.046048262,0.094088997,0.07195041,0.154970113,1.588443657,0,0.387425282,0.182643347,0,0.531326101,0.647553686,0.42616781,0.066415763,0.049811822,0.265663051,0.597741864,0,0.215851229,0.520256808,0.808058446,0.293336285,0,0.487048926,0.204781935,0.044277175,0,0.07195041,0.033207881,0.044277175,0.143900819,0.392959929,0,0.083019703,0.094088997,0,0.492583573,0,0.968563206,0,0.182643347,0,0,0.044277175,0.509187514,0,0.221385876,0.022138588,0,0,0,0.077485056,0.083019703,0.033207881,0,0.243524463,0.08855435,0.105158291,0.049811822,0.049811822,0,0.1771087,0.359752048,0.237989816,0.110692938,0.193712641,0,0,0,0.298870932,0.044277175,0,0.066415763,0,0,0,0,0,7.289129954
53,HA,2017-10-30,Post_AB,Farmway,46.65847282,9.173865148,3.829934846,1.125446663,0.729446629,0.720348579,62.22599102,74.98228963,14.74281887,6.15487963,1.808644015,1.172253936,1.157632955,5.071573133,0,32.5,11,17,0.386904762,64.50058687,0.750678286,0.119986875,0.870665161,0.165217673,17.10628543,0.862189415,0.888411477,0.903554776,15.09454796,0.501230143,0.06723,0.568460143,0.143834265,11.24474114,0.523349379,0.532592542,0.537907617,10.0786749,12.46997064,10.30785657,3.56793309,6.255004894,6.557522911,3.585728268,2.108728535,0.413737877,2.842779607,5.191743038,1.783966545,4.355369695,3.363288549,0.084527093,0.46712341,1.672746686,2.255538749,0.836373343,0.547201708,1.165584127,1.864044844,0.040039149,0.582792063,0.382596316,0,0.556099297,0.440430643,3.6391138,0.182400569,1.174481715,0,0.022243972,0.177951775,0.413737877,0.151259009,0.578343269,0.097873476,0.084527093,0.315864401,1.054364267,0.502713765,0.262478868,0,0.217990924,0.658421568,1.316843136,0.231337308,0.404840288,0.191298158,0.093424682,0,0.378147522,0.622831213,0.333659578,0.102322271,0.266927663,0.298069223,0.097873476,0.160156598,0.102322271,0,0.169054186,0.21354213,0.084527093,0.080078299,0.053385533,0.129015037,0,0,0.106771065,0.075629504,0.169054186,0.066731916,0.120117448,0,0,0.195746953,0.07118071,0.351454756,0,0.195746953,0.080078299,0,0.186849364,0.137912626,0,0,0.044487944,0,0.102322271,0.7118071,0.062283121,0.14236142,0,0.85416852,0.133463831,0,0,0.120117448,0.249132485,0,0.093424682,0,0,0,0.177951775,6.989055966
57,HA,2017-10-30,Post_AB,Farmway,32.73773589,8.475623694,3.348247976,1.77923204,0.90945409,1.682467133,48.8887891,66.96368738,17.3365384,6.84870302,3.639345692,1.8602508,3.441417069,3.85149834,0,52,19,32,0.619047619,72.76434479,0.90550225,0.218030625,1.123532875,0.282380296,21.64221242,0.805941927,0.840891492,0.861478067,16.75111111,0.571863643,0.2595825,0.831446143,0.201410632,15.34393178,0.447677359,0.467570434,0.479707347,10.5790476,3.1741509,11.06678824,4.279689993,7.100524276,8.867107363,3.236836107,2.313653978,0.381809893,0.678139959,6.599042626,1.891953499,1.396170504,1.316389332,0.028493276,2.1711876,3.567358103,0.125370413,0.547070891,1.635514019,0.786414406,0.769318441,2.855026214,0.079781172,0.085479827,1.515842261,0.393207203,0,0.079781172,0.136767723,0.113973102,0.153863688,0.045589241,0.091178482,0.176658309,0.666742649,1.145429679,0.803510372,3.003191247,0.376111238,0.820606337,0.797811716,2.176886255,0.028493276,0.284932756,0.421700479,0.598358787,0.250740825,0.24504217,0.643948028,1.515842261,0,0.387508548,0.655345339,0.296330066,0.153863688,4.000455892,0,0.205151584,0.524276271,0.113973102,0.02279462,0.199452929,0.672441304,0,0,0,0.068383861,0,0,0,0.564166857,0.136767723,0.102575792,0.786414406,0.108274447,0.01139731,0.22224755,0.062685206,0.438796444,0,0,0.188055619,0,0,0.267836791,0.267836791,0,0,0.034191931,0,0.832003647,0,0.079781172,0.074082517,0,0.262138135,0,0.273535446,0.71233189,0.398905858,0,0,0.085479827,0,0,0.102575792,5.248461363
60,HA,2017-10-30,Post_AB,Farmway,42.2933236,17.29839712,7.678478164,1.456768857,1.229554744,1.574534201,71.48708496,59.162188,24.19793328,10.74107046,2.03780705,1.719967662,2.202543581,2.444700786,2,43.5,11,30,0.517857143,55.75072553,0.824927595,0.142384257,0.967311851,0.243197592,18.9430427,0.852804185,0.880564655,0.896648941,17.08269463,0.587926071,0.317475,0.905401071,0.217390508,16.47067906,0.444737307,0.464393662,0.476514371,12.1748401,5.529237078,11.36251149,5.062575126,7.615074595,8.887789012,2.969666973,4.836314785,0.16262462,0.311107969,5.677720427,2.524216927,2.425228028,0.798981828,0.042423814,1.534327936,4.956515591,0,0.523227038,3.846425794,1.640387471,0.551509581,0.572721488,0.205048434,0,0.459591317,0.134342077,0,0.919182635,0.134342077,1.032312805,0.367673054,0.042423814,0,0.318178604,0.070706357,1.166654882,1.124231068,1.194937425,0.509085767,1.85250654,0.749487379,0.97574772,0.318178604,0.749487379,0.586862759,0,0.077776992,0.346461147,0.735346108,1.477762851,0,0.183836527,0,0.190907163,1.060595348,1.244431874,0,0,0.304037333,0.091918263,0.183836527,0.141412713,0.530297674,0,0,0,0.070706357,0,0,0,0,0.360602418,0.070706357,0.395955596,0.226260341,0,0.537368309,0,0.240401612,0,0,0.134342077,0,0,0.197977798,0.289896062,0,0,0.028282543,0,0.403026232,0,0.084847628,0.042423814,0,0,0,0.190907163,0.176765891,0.318178604,0.091918263,0.063635721,0.289896062,0,0,0.219189705,4.256522661
65,HA,2017-10-30,Post_AB,Farmway,,,,,,,,,,,,,,,0,71.5,21,27,0.851190476,49.55290709,1.081968805,0.255392012,1.337360817,0.340054606,25.78937786,0.809032829,0.843533799,0.863833855,17.66083214,0.711689143,0.6069375,1.318626643,0.308569751,22.99907008,0.37241231,0.401577237,0.419855357,11.6168067,17.55213505,13.05858987,13.92750745,2.68123138,1.76266137,0,9.235352532,0.198609732,0.645481629,0.446871897,2.159880834,3.59980139,1.489572989,7.149950348,0.42204568,0,0.148957299,1.365441907,0.620655412,1.439920556,0,0.173783515,0,0.471698113,1.067527309,0.372393247,0,0,0,0,0,0.397219464,0,2.035749752,0,0.670307845,1.117179742,0,0,0,0,0,1.737835154,0.223435948,0.645481629,0,0.670307845,0.42204568,0.173783515,0,0,0.471698113,0.074478649,0,0.397219464,0,0,0,0.620655412,0,0,1.092353525,0,0,0,0,0.521350546,0,0,0,0,0.049652433,0.446871897,0.347567031,0.297914598,0,0,0,0,0,0,0,0.347567031,0.173783515,0,0,0,0,0,0,0,0,0,0.173783515,0,0,0,0,0,0,0.446871897,0.273088381,0,0.198609732,0.248262165,0,5.734856008
69,HA,2017-10-30,Post_AB,Farmway,,,,,,,,,,,,,,,0,62,19,33,0.738095238,48.58070028,0.947169705,0.2496375,1.196807205,0.287294826,22.93473985,0.791413772,0.828422809,0.850335533,16.6347415,0.626434714,0.5845275,1.210962214,0.281866062,20.9355439,0.382909323,0.408550718,0.424953741,11.0018083,8.230023055,10.8791161,2.522945757,2.270651181,5.280786463,7.721083997,1.866109879,0.434990648,1.726912871,0.830832137,4.376005916,9.930836487,1.435469137,0.021749532,0.352342425,0.330592892,0.735134195,1.213623907,1.291922224,0.861281482,0.365392144,0.404541302,0,0.487189525,0,0.700334943,0,0.652485972,0.078298317,0.53068859,0.143546914,0,0.091348036,0.239244856,0.069598504,1.687763713,0.391491583,1.561616425,0.29579364,0.23489495,0.856931576,1.387620166,1.331071382,0.787333072,0.213145417,0.095697942,0.152246727,0.517638871,0.213145417,0.669885597,0.065248597,0.152246727,1.196224281,1.200574188,0,0.769933446,1.248423159,0.169646353,0.98742877,0.330592892,0,0.108747662,0.313193266,0,0.047848971,0.039149158,0.269694202,0,0,0,0,0.208795511,0.126147288,0.243594763,0.047848971,0.07394841,0.100047849,0,0.278394015,0,0,0.034799252,0.052198878,0,0.07394841,0.500239245,0,0,0.126147288,0,0.556788029,0,0.065248597,0,0.130497194,0,0,0,0.134847101,0.635086346,0.300143547,0.247944669,2.005306886,0.021749532,0.330592892,0.065248597,10.27012919
234,HA,2017-10-30,Post_AB,Ohau,,,,,,,,,,,,,,,4,26.5,0,14,0.31547619,43.11732268,0.755243036,0.08310375,0.838346786,0.191260034,16.69313067,0.900871869,0.920413003,0.931548097,12.93650794,0.527794929,0.0765675,0.604362429,0.152635333,11.92010071,0.515375243,0.525943541,0.532063516,9.0405644,10.28527072,11.92509218,3.21657287,3.900640404,7.500485154,0.771395304,5.152338444,0.228022511,2.008538715,4.25965457,1.28565884,4.579856394,3.881234232,0.0339608,0.17465554,2.037647972,0.41723268,1.13040947,1.266252668,1.630118378,1.091597128,0.490005822,0.742286047,0.819910732,0.237725597,0.261983311,0.067921599,2.993401902,0.213467883,1.605860664,0.072773142,0.024257714,0.169803998,0.86842616,0.620997477,0.688919076,0.441490394,0.402678052,0.975160101,0.975160101,0.436638851,0.286241025,0.20861634,0.664661362,0.718028333,1.212885698,0.388123423,0.397826509,0.499708907,0.179507083,0,0.975160101,1.0770425,0.402678052,0,0.077624685,0.305647196,0,0.08732777,0.271686396,0,0.014554628,0.160100912,0,0.218319426,0,0.354162624,0,0.160100912,0.140694741,0.674364448,0.194061712,0.014554628,0.266834853,0,0,0.882980788,0.664661362,0.698622162,0,0.276537939,0.237725597,0,0.465748108,0.140694741,0.247428682,0,0,0.140694741,0.237725597,0.334756453,0.59188822,0.465748108,0,0.169803998,0,0,0,0.082476227,0.082476227,0,0.038812342,0,0,0,0.106733941,4.298466912
237,HA,2017-10-30,Post_AB,Ohau,,,,,,,,,,,,,,,19,32.5,10,23,0.386904762,48.69795378,0.604075337,0.146475,0.750550337,0.162293662,14.45194245,0.804843203,0.839951351,0.860639408,15.52074967,0.3877635,0.1736775,0.561441,0.136093615,10.37211609,0.42205195,0.444402897,0.458303086,9.962963,1.671106806,7.478808428,1.351416808,5.526761928,4.005812545,9.009445386,1.947202713,3.390651489,0.06781303,1.462823928,1.244853475,0.164688787,12.36619036,0,0.169532574,4.030031485,0,0.014531364,0.968757568,0,0.590942117,4.427222088,0.053281666,0,0.905788326,0,0.058125454,0.474691209,0.13562606,0.324533785,1.72923226,0.043594091,0,0.106563333,0.963913781,0.74109954,0.755630903,1.777670138,0.227658029,0.198595302,0.402034391,0.029062727,0.140469847,0.101719545,0.043594091,0.692661661,0,0.222814241,0.174376362,0.411721967,0,0,0.397190603,0.014531364,0.789537418,1.09953984,0.014531364,0.17922015,0.203439089,0.043594091,0,0.208282877,0.755630903,0,0,0,0.043594091,0,0,0,1.118914992,0.024218939,0.348752725,0.837975297,0,0,0.716880601,0.053281666,0.300314846,0,0,0,0.581254541,0,0.087188181,0.372971664,0.087188181,0,0,0,1.133446355,0,0,0,3.317994672,0.048437878,0,0.363284088,0,0.17922015,0.697505449,0,0.755630903,0,0.116250908,0.048437878,14.45870671
248,HA,2017-10-30,Post_AB,Ohau,,,,,,,,,,,,,,,0,55,20,31,0.654761905,79.04263539,0.804271196,0.393575625,1.197846821,0.257629451,21.97160878,0.671430756,0.722257095,0.753697378,16.17218772,0.504730929,0.4911525,0.995883429,0.231223259,17.1457567,0.397112274,0.421053452,0.436338522,10.1490683,12.70421006,13.5185825,4.525936528,5.024431173,3.785597947,12.08232565,2.319727555,0.829179211,0.626819999,1.426385667,1.72745669,4.353190859,0.932826613,0.039484724,0.449138739,5.08859385,0.251715118,0.463945511,0.557721731,2.36414787,0.656433542,1.283253541,0.236908346,0.202359212,0.350426929,0.355362519,0.049355905,0.083905039,0.064162677,0.345491338,0.898277479,0,0.08884063,0.227037165,0,0.755145353,0.54785055,0.913084251,0.187552441,1.214155274,0.439267558,0.256650708,0.261586299,0.340555747,1.224026455,0.054291496,0.049355905,0.306006614,0.113518582,0.162874488,0,0.153003307,0.019742362,0.162874488,0,0.498494645,0,0.340555747,0.7304674,0.034549134,0,0.834114802,0.533043779,0.014806772,0,0.3652337,0.157938897,0,0,0.014806772,0,0.098711811,0.17768126,0.187552441,0.08884063,0,0.296135433,0,0.444203149,0,0,0.074033858,0,0.192488031,0.227037165,0.143132126,0.029613543,0,0,0,0.513301417,0.380040472,0,0.380040472,0.074033858,0.128325354,0,0,0.113518582,0.824243621,0,0.08884063,0.695918267,0,0,0.236908346,6.006613691
73,HA,2017-11-07,Post_AB,Farmway,,,,,,,,,,,,,,,0,38,11,21,0.452380952,65.22974198,0.623075349,0.127575,0.750650349,0.155926505,14.58327769,0.830047371,0.861402165,0.879714541,17.28963855,0.692125929,0.3305475,1.022673429,0.247107581,18.795901,0.707614772,0.751595796,0.778794099,19.2057143,19.84083209,8.60452289,5.350248207,8.793633283,0.070916397,0.29154519,1.733511938,0.157591994,2.482073911,0.488535182,2.190528721,8.05295091,2.671184304,0.047277598,0.575210779,0,0.480655583,0.614608778,0.535812781,0.780080372,1.631077141,0.039397999,3.506421874,0.378220786,0,0.346702388,0.110314396,0.977070365,0,0,0,0.646127177,0.724923174,0.984949965,0,0.433377984,0.236387991,0,0.527933181,0.535812781,0.882515168,0.023638799,0.772200772,0.023638799,0.386100386,0.977070365,0.015759199,0.126073595,0.472775983,0,0,0,2.623906706,0,0,0,0,0.102434796,0,9.274288866,0,0,0,0,0.189110393,0,0.55945158,0,0,0,0,0,0.661886376,0,0,0,0,0,0.346702388,0.28366559,0.244267591,0.031518399,0.047277598,0.315183989,0.102434796,0,0,0.646127177,0,0,0,0,0,0.346702388,0,0,0.031518399,0.496414782,0.055157198,0.165471594,0,0.29154519,0,0,0,0.299424789,4.365298243
77,HA,2017-11-07,Post_AB,Farmway,24.11186085,5.616385662,3.153506268,0.763995217,0.345022711,0.534532433,34.48133142,69.92729069,16.28819257,9.1455467,2.215677834,1.000607275,1.550208218,4.305689438,6,55,14,22,0.654761905,45.42102813,0.889182411,0.185660625,1.074843036,0.265080269,20.86109943,0.827267221,0.859047829,0.877627083,16.23276942,0.844513071,0.6144075,1.458920571,0.344574723,25.83662727,0.578950864,0.629177337,0.661696356,15.4172932,22.07895868,12.78320133,24.40596795,1.645484128,0.190335851,0.884140726,9.449254006,0.632406214,0.546448087,0.042979063,0.528028489,1.160434703,0.073678394,2.983974949,0.030699331,0.337692638,1.921778105,2.443666728,0.030699331,0.724504206,0.349972371,0,0.503469024,0.221035181,0.792042733,0.675385277,0.092097992,0.055258795,0.07981826,0,0,0.890280592,0.110517591,1.258672561,0,0.190335851,0.485049426,0,0.368391969,0,0.202615583,0,0.049118929,0,0.411371032,0,0.227175048,0.429790631,0.47890956,0,0.024559465,0.233314914,0,0,0,0,0.104377725,0,0,0,0,0,0.233314914,0,0.214895315,0,0.31927304,0,0,0,0,0.012279732,0.257874378,0.067538528,0.251734512,0,0.073678394,0,0,0.196475717,0.024559465,0.042979063,0.07981826,0.227175048,0.085958126,0,0.104377725,0.368391969,0,0.380671701,0,0,0.104377725,0,0,0.07981826,0,0,0.018419598,0.227175048,0,0.098237858,0,0,0,0.104377725,5.298704488
87,HA,2017-11-07,Post_AB,Farmway,43.49995884,14.90728559,4.824030642,1.127456894,0.951090403,0.847987449,66.11383809,65.79554311,22.54790528,7.296552101,1.705326641,1.438564801,1.282617186,2.919460325,1,46,13,22,0.547619048,51.74037242,0.759447411,0.08808375,0.847531161,0.160091772,16.84817375,0.896070193,0.916470116,0.928113778,16.46391369,0.779645571,0.130725,0.910370571,0.22906389,17.85037107,0.878594359,0.900758447,0.913738417,16.9017857,11.99048634,10.34199951,6.134667432,1.427048306,1.517264004,1.632083983,4.469777741,1.427048306,4.920856229,1.94373821,4.838841959,2.214385303,4.199130649,0,0.36086279,0,3.321577955,2.476830969,2.690068072,0.77913557,0.451078488,0.032805708,0.565898466,0.598704175,0.237841384,1.033379808,0.131222833,0.623308456,0.180431395,0.664315591,0.032805708,4.674813418,1.345034036,1.090789797,0.164028541,0.393668498,0.098417125,0,1.041581235,0.385467071,0.352661363,3.165750841,0.123021406,0.13942426,0.705322726,0,0.770934143,0.303452801,0.492085623,0,0,0.311654228,0.606905602,0.188632822,0,0.065611416,0.926761256,0,0.205035676,1.123595506,0,0,0.205035676,0,0.434675634,0,0.08201427,0,0.295251374,0,0,0.123021406,0.287049947,0,0.057409989,0.073812843,0,0,0,0,0.065611416,0,0,0.123021406,0.164028541,0,0.024604281,0,0.328057082,0.533092758,0,0.016402854,0,0.22143853,0,0,0.475682769,0.098417125,0.08201427,0.057409989,0,0.049208562,0.196834249,0,0,0.188632822,5.905027475
88,HA,2017-11-07,Post_AB,Farmway,,,,,,,,,,,,,,,0,66,16,30,0.785714286,51.61884657,1.001362,0.27421125,1.27557325,0.308155836,24.38844827,0.785029006,0.822917401,0.845402026,16.94308943,0.991546071,0.82917,1.820716071,0.42655604,31.81702111,0.56785341,0.617764438,0.650147146,16.7770035,17.32349023,15.35857016,2.864120782,1.920515098,0.63277087,1.909413854,2.087033748,3.702264654,3.92428952,0,3.069493783,4.706927176,2.22579929,0.088809947,1.681838366,0,1.226687389,3.219360568,0.488454707,0.949156306,0.63277087,0.294182948,0.810390764,0.671625222,1.037966252,1.393206039,0.111012433,0.921403197,0.094360568,1.054618117,0.260879218,1.432060391,0.360790409,1.704040853,0,0.138765542,0.072158082,0,0.53285968,0.03330373,0.249777975,0.238676732,0.571714032,0.072158082,0.854795737,0,0.244227353,0.555062167,0,0.382992895,0,0.405195382,0.271980462,0,0.882548845,0.605017762,0.555062167,0,0.122113677,0.460701599,0,2.370115453,0.23312611,0,0.294182948,0,0.638321492,0,0.155417407,0,0,0.527309059,0.460701599,0,0.172069272,0.210923623,0.027753108,0,0,0.205373002,0.205373002,0.13321492,0.205373002,0.260879218,0.127664298,0.255328597,0.044404973,0,0,0.36634103,0.09991119,0,0.172069272,0.088809947,0.305284192,0.055506217,0.055506217,0.216474245,0.016651865,0.310834813,0.260879218,0.049955595,0.205373002,0,0.055506217,0.111012433,5.694937833
242,HA,2017-11-07,Post_AB,Ohau,,,,,,,,,,,,,,,4,42.5,13,12,0.505952381,43.23358583,0.788689268,0.215385,1.004074268,0.228128752,19.20065578,0.785488975,0.823314548,0.845758198,13.67827381,0.776144786,0.35856,1.134704786,0.274633426,20.91102114,0.699155742,0.745244405,0.77376712,13.4607143,20.24125452,14.13751508,5.669481303,1.061519903,4.149577805,0.747889023,1.447527141,0.868516285,1.519903498,0,2.895054282,3.377563329,1.664656212,0.096501809,0.217129071,0.193003619,1.182147165,2.726176116,0.386007238,1.061519903,0.530759952,0,0.651387214,0.289505428,1.544028951,0.747889023,0.120627262,4.656212304,0.193003619,0.579010856,0.386007238,10.75995175,0.386007238,0.772014475,0,0.289505428,0.144752714,0,0,0,0,0,0,0,0.337756333,0,0,0.313630881,0,0,0,0.265379976,0,0.048250905,0.313630881,0.072376357,0,0,0,0.41013269,0,0,0,0,0,0,0,0,0,0,0,0,0.386007238,0,0,0.337756333,0,0,0,0,0,0.241254524,0,0.796139928,0,0,0,0.506634499,0,0.603136309,0,1.23039807,0,0,0.386007238,0,0,0,0,0.458383595,0,0.072376357,0,0,0,0,7.527141134
